match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id
9684954,Ka,Am,Am,wickets,6.0,Am,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-02,day/night match,Sd Mq Ai Ty,2023/24,7118,J Ml,HS Kd,158,6,123,162.0,4.0,107.0,13397,7555687.0:8227960.0:5126064.0:2981614.0:5784456.0:2412073.0:9009482.0:2966683.0:3372053.0:1660406.0:7581223.0:7570114.0,11220,3085809.0:8724967.0:5001198.0:7556051.0:2379663.0:9047940.0:7558900.0:7947393.0:6692174.0:9373111.0:9822322.0:3495274.0,other_domestic,11220,5001198.0
9614996,Sh Aa,Aa,Aa,wickets,8.0,Aa,field,Kd Dn,Durban,2023-09-01,night match,Aa tr of Sh Aa,2023/24,2127,A Pr,Sn Hs,164,8,123,168.0,2.0,92.0,34,1884973.0:2604825.0:2364543.0:4203499.0:7494668.0:4171859.0:3872756.0:4172083.0:3794174.0:2659222.0:2654028.0,27,4239038.0:3710090.0:1907163.0:4635658.0:2275097.0:6249256.0:7869994.0:2790675.0:5788418.0:2656541.0:1907352.0,international,27,2790675.0
9085341,Bm Bs,Ye,Bm Bs,runs,31.0,Ye,field,Hy Ls,Leeds,2022-07-01,day/night match,Vy Bt,2022,1266,NA Mr,SJ Oy,238,5,127,207.0,10.0,129.0,10366,2124002.0:3612286.0:3890963.0:3681957.0:8044112.0:8210789.0:3200756.0:3245689.0:2170762.0:3200966.0:2855138.0,10618,1762060.0:6718326.0:1655436.0:3294444.0:2157770.0:6381962.0:5367676.0:6460614.0:5361166.0:8050160.0:4527942.0,other_domestic,10366,
9433402,Bm Bs,De,De,wickets,6.0,Bm Bs,bat,En Bm,Birmingham,2023-06-07,day/night match,Vy Bt,2023,1161,NA Mr,Tm Ly,203,7,129,207.0,4.0,121.0,10366,3612286.0:7681869.0:62432.0:3890963.0:2275195.0:8210789.0:8044112.0:1730658.0:7184666.0:2170762.0:2855138.0,6698,2433640.0:8180570.0:325814.0:4170186.0:3967648.0:6718788.0:3991700.0:6060844.0:4613580.0:6005866.0:8907338.0,other_domestic,6698,
9330992,Mm,Ma Ph,Ma Ph,wickets,6.0,Mm,bat,Sa Ct An Sm Rt,Rajkot,2022-10-18,day match,Sd Mq Ai Ty,2022/23,16820,M Ks,CK Nn,94,6,125,98.0,4.0,73.0,45933,2118066.0:8118249.0:2322998.0:9009293.0:8766400.0:8228233.0:185422.0:9373146.0:8118277.0:8118284.0:8149497.0:9009300.0,13957,4760328.0:6694190.0:5765934.0:9049011.0:5959876.0:9105578.0:9373328.0:5682256.0:9049025.0:9373335.0:5799758.0:4112415.0,other_domestic,13957,
9097171,On,Id,Id,wickets,9.0,Id,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,2022-02-12,day match,Id tr of On,2021/22,23736,Rl Ar,Vd Bu,137,10,119,140.0,1.0,103.0,272,8937046.0:2154305.0:8936913.0:6694246.0:4095594.0:4095580.0:7541176.0:7541183.0:3057256.0:7541162.0:6565684.0,216,2124002.0:2123974.0:7695666.0:4171460.0:3685100.0:2436251.0:2124569.0:6496482.0:2550414.0:6496412.0:7036812.0,international,216,2123974.0
9702790,Ae Ss,Me Rs,Me Rs,wickets,4.0,Ae Ss,bat,Ds Sm Me,Melbourne,2023-12-29,night match,Bg Bh Le,2023/24,8252,BJ Od,GA Ad,177,6,123,178.0,5.0,115.0,33914,4239038.0:2161599.0:2286472.0:5469008.0:3681957.0:3573723.0:4967738.0:4992378.0:6718844.0:2538983.0:2286388.0,33942,4003390.0:2654014.0:8176356.0:46794.0:1635773.0:7534687.0:7537067.0:4393402.0:2656541.0:6818776.0:55299.0,other_domestic,33942,8176356.0
9330614,Ma Ph,Mi,Mi,wickets,8.0,Ma Ph,bat,Sa Ct An Sm Rt,Rajkot,2022-10-12,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,CK Nn,181,7,130,182.0,3.0,103.0,13957,9373328.0:4760328.0:5765934.0:5959834.0:9105578.0:5959876.0:6694190.0:4920530.0:8118914.0:9373335.0:8145878.0,11591,7491189.0:1945425.0:8058959.0:4497688.0:8779896.0:8488094.0:7921262.0:7881733.0:1945698.0:5757884.0:5001170.0,other_domestic,11591,
8887675,Be Ht,Ht Hs,Be Ht,runs,14.0,Ht Hs,field,Be Ol Ht,Hobart,2022-01-01,day/night match,Bg Bh Le,2021/22,6348,MW Gh,NR Je,150,8,123,136.0,8.0,122.0,33921,2286472.0:3114803.0:3651472.0:5786766.0:7620269.0:7353828.0:3995991.0:4967738.0:3890984.0:5419546.0:6818776.0,33928,1611364.0:4223883.0:2161599.0:6381962.0:2340372.0:6249256.0:5367676.0:5788418.0:4393402.0:6732004.0:6722540.0,other_domestic,33921,7353828.0
9433080,De,Ne,Ne,wickets,4.0,De,bat,Tt Be Nm,Nottingham,2023-05-26,day/night match,Vy Bt,2023,251,N Pt,SJ Oy,178,6,123,182.0,6.0,105.0,6698,2433640.0:8180570.0:325814.0:4170186.0:4508328.0:3935980.0:6060844.0:3991700.0:4613580.0:6005866.0:8907338.0,8987,4003390.0:1749075.0:1626526.0:4172447.0:5516720.0:125915.0:7328110.0:130437.0:7507303.0:4420828.0:5652828.0,other_domestic,8987,
9272647,Sy Tr,Ph Ss,Ph Ss,wickets,9.0,Ph Ss,field,Sy Sd Sm,Sydney,2023-01-13,night match,Bg Bh Le,2022/23,20782,P Wn,SA Ly,111,10,114,112.0,1.0,79.0,33963,7572123.0:1539236.0:2340771.0:7534652.0:2335381.0:5788320.0:1612610.0:5497274.0:5509524.0:6521234.0:2437077.0,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:3535853.0:4472397.0:3216569.0:2538983.0:7877232.0,other_domestic,33935,3216569.0
9433794,Sx,Kt,Sx,runs,11.0,Kt,field,St Le Gd Cy,Canterbury,2023-06-30,day/night match,Vy Bt,2023,342,NL Bn,NJ Lg,228,7,126,117.0,5.0,67.0,9967,6311612.0:7753017.0:8015734.0:74087.0:6460614.0:3622856.0:3997727.0:5497274.0:7811033.0:3214812.0:7005550.0,8056,8822715.0:2958164.0:1707621.0:2083409.0:3373138.0:7787772.0:3620756.0:7687315.0:7810977.0:3913468.0:1929619.0,other_domestic,9967,
9587052,To Kt Rs,Bs Rs,To Kt Rs,runs,42.0,Bs Rs,field,Qs Pk Ol Pt of Sn Td,Port of Spain,2023-09-06,night match,Cn Pr Le,2023,1469,CM Tt,GO Be,208,6,128,166.0,7.0,127.0,36126,1585457.0:5940374.0:4230127.0:1613926.0:6496412.0:1934099.0:3715697.0:1613919.0:6489846.0:7759443.0:8395141.0,36070,2436405.0:3462080.0:1798705.0:5742470.0:7550857.0:2740408.0:7761823.0:334963.0:6399210.0:8931579.0:6347494.0,other_domestic,36126,4230127.0
9433276,Sx,He,He,wickets,10.0,Sx,bat,Te Re Bl Sn,Southampton,2023-06-03,day/night match,Vy Bt,2023,8301,BJ Pl,M Bs,144,10,115,145.0,0.0,93.0,9967,7753017.0:5165110.0:4215098.0:8820503.0:6460614.0:3622856.0:8621143.0:4504044.0:3997727.0:7811033.0:8006676.0,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3162487.0:1482998.0:2173688.0:7732892.0:5788418.0:4626236.0,other_domestic,7727,4223883.0
9076948,Fe Bl,Ca Vs,Fe Bl,runs,32.0,Ca Vs,field,St Il Ct Sm,Sylhet,2022-02-07,day match,Bh Pr Le,2021/22,10961,Mr Rn,Mn,155,5,120,123.0,9.0,122.0,47529,3849663.0:363173.0:4403419.0:393014.0:6930230.0:360086.0:2875368.0:393182.0:6528458.0:6818776.0:6149268.0,40298,3758565.0:1965151.0:2615885.0:8129680.0:62432.0:4731628.0:1613919.0:5554282.0:8144443.0:6528668.0:2316327.0,other_domestic,47529,393014.0
9680313,Be Ky,Ge Ts,Be Ky,runs,34.0,Be Ky,bat,R Pa Sm Co,Colombo,2023-08-19,night match,La Pr Le,2023,7041,Am Dr,RR Wi,157,7,125,123.0,8.0,126.0,49657,8438926.0:6517118.0:2104409.0:4857838.0:5490666.0:348361.0:3459623.0:2420788.0:2998575.0:8106713.0:6818776.0,49650,3758565.0:7195082.0:8504782.0:393014.0:8072049.0:3061225.0:3668356.0:1881193.0:3497171.0:5490638.0:2654028.0,other_domestic,49657,
9433584,Le,We,We,wickets,6.0,We,field,Ge Rd Lr,Leicester,2023-06-18,day match,Vy Bt,2023,1378,DJ Ms,NA Mr,112,10,112,113.0,4.0,103.0,8301,4873028.0:2340372.0:6003584.0:2658431.0:6081914.0:4887336.0:8845850.0:6342384.0:7161426.0:5528116.0:3673914.0,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,other_domestic,10576,
9680187,Ge Ts,Be Ky,Ge Ts,runs,83.0,Ge Ts,bat,R Pa Sm Co,Colombo,2023-08-01,night match,La Pr Le,2023,7041,IC Sa,Gi Sl,180,5,128,97.0,10.0,107.0,49650,8363221.0:7195082.0:2398346.0:4381761.0:393014.0:3061225.0:6471870.0:3497171.0:2654028.0:4019259.0:5643700.0,49657,6517118.0:2104409.0:5490624.0:348361.0:5490666.0:6710850.0:3459623.0:5554100.0:2296195.0:8106713.0:6818776.0,other_domestic,49650,4381761.0
9272465,Be Ht,Ae Ss,Be Ht,runs,6.0,Be Ht,bat,Be Ct Gd Wa Be,Brisbane,2022-12-23,night match,Bg Bh Le,2022/23,1476,GJ Dn,Sd Pl,166,9,124,160.0,9.0,128.0,33921,7620269.0:1626526.0:5056134.0:2083409.0:3114803.0:2020332.0:2633196.0:4967738.0:3890984.0:5419546.0:4132295.0,33914,5469008.0:4239038.0:2286472.0:3681957.0:387778.0:8415854.0:4992378.0:5554254.0:6718844.0:5863290.0:55299.0,other_domestic,33921,2083409.0
9272500,Sy Ss,Me Rs,Sy Ss,runs,34.0,Me Rs,field,Sy Ct Gd,Sydney,2022-12-28,night match,Bg Bh Le,2022/23,937,P Wn,Sd Pl,149,8,123,115.0,10.0,120.0,33956,3535783.0:7869987.0:2076192.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:1506077.0:8355808.0,33942,1585457.0:2336473.0:37351.0:46794.0:1635773.0:2340372.0:3715697.0:7537067.0:4393402.0:1905847.0:6818776.0,other_domestic,33956,4756982.0
9684940,Bl,Am,Am,wickets,8.0,Am,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-10-31,day/night match,Sd Mq Ai Ty,2023/24,7118,KN An,HS Kd,138,8,122,142.0,2.0,111.0,11374,4896450.0:8942828.0:8481906.0:8943143.0:8942793.0:5948270.0:8117990.0:8228478.0:6486486.0:8238726.0:6773234.0:6487970.0,11220,3085809.0:8724967.0:9047940.0:7556051.0:2379663.0:3495274.0:7558900.0:9822322.0:7947393.0:9373111.0:6692174.0:5001198.0,other_domestic,11220,
9271744,Da Aa,Ge Gs,Da Aa,runs,48.0,Da Aa,bat,R Pa Sm Co,Colombo,2022-12-17,day match,La Pr Le,2022/23,7041,HK Da,RA Pe,178,5,123,130.0,10.0,122.0,47508,8363221.0:7787772.0:3061225.0:2398346.0:2097017.0:8464343.0:5786836.0:8277716.0:8306619.0:5548318.0:8520105.0,47494,6517118.0:4403531.0:4932864.0:2214792.0:7520344.0:3364234.0:1594319.0:305143.0:3008179.0:2270519.0:6686658.0,other_domestic,47508,7787772.0
9087196,Ia,Bh,Ia,runs,5.0,Bh,field,Ae Ol,Adelaide,2022-11-02,night match,Ia tr of Aa,2022/23,930,CM Bn,M Es,184,6,125,145.0,6.0,97.0,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:210328.0:3882850.0:184960.0:2282125.0:3373285.0:7881845.0,188,4403419.0:3758565.0:393014.0:6551978.0:4403426.0:2875368.0:3850944.0:3769555.0:6486416.0:6930286.0:2316327.0,international,55,1776627.0
9327569,Ka,Ua,Ua,wickets,3.0,Ua,field,We Pk Bi,Benoni,2022-09-21,day match,Ua tr of Sh Aa,2022,2190,Jn Mu,M Mr,105,8,112,107.0,7.0,110.0,195,3313659.0:7753696.0:2436125.0:1872198.0:1670297.0:3081147.0:2159618.0:2158939.0:2051230.0:8246573.0:4462555.0,251,3719197.0:2943457.0:2159093.0:7906968.0:8246440.0:6496776.0:8246419.0:8246433.0:7753577.0:7753570.0:182986.0,international,251,7753570.0
9097262,Ws,Wn Pe,Wn Pe,wickets,7.0,Ws,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-09,day match,CA T0 Ce,2021/22,1224,MN Gu,PJ Vo,163,5,123,164.0,3.0,106.0,23841,3009215.0:4166882.0:1963443.0:3009334.0:4171859.0:3252927.0:6665462.0:4875086.0:2295642.0:6845950.0:6816718.0,23869,323049.0:4876122.0:4164978.0:1837205.0:3373138.0:1858961.0:2204950.0:6640164.0:2659502.0:4159658.0:4239493.0,other_domestic,23869,323049.0
8887871,Sy Tr,Me Rs,Sy Tr,runs,1.0,Me Rs,field,Me Ct Gd,Melbourne,2022-01-19,day/night match,Bg Bh Le,2021/22,440,SA Ly,AK Ws,170,8,125,169.0,7.0,128.0,33963,1749075.0:1506098.0:6718802.0:2335381.0:5788320.0:7572123.0:1612610.0:5497274.0:5509524.0:3497633.0:8193310.0,33942,5469092.0:37351.0:46794.0:3125506.0:7620339.0:5406540.0:7537067.0:2286388.0:7620297.0:1906708.0:4985546.0,other_domestic,33963,2286388.0
8938418,Sh Aa,Ed,Sh Aa,runs,90.0,Ed,field,Te Re Bl Sn,Southampton,2022-07-31,day match,Sh Aa tr of Ed,2022,8301,AG Wf,MJ Ss,191,5,126,101.0,10.0,101.0,34,2654014.0:1884973.0:2231928.0:4203499.0:2252452.0:4171859.0:3782225.0:1874081.0:3373866.0:3794174.0:2654028.0,20,2089079.0:2162782.0:1655436.0:2082044.0:62432.0:2827327.0:4640824.0:2157770.0:2022957.0:1711492.0:3231437.0,international,34,2654028.0
9793846,Pn,Bh,Bh,wickets,6.0,Bh,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-07,day match,Pn tr of Ca,2023,25479,Md Ki,Sa Pd,48,1,30,65.0,4.0,33.0,62,9320597.0:5017144.0:7882426.0:7646204.0:8522422.0:8298338.0:3459623.0:9329494.0:7913254.0:2437077.0:9307892.0,188,4879426.0:6551978.0:5752256.0:4403426.0:5771800.0:7084930.0:8129680.0:6929558.0:7976674.0:8938873.0:6931140.0,international,188,
9085082,Ye,Dm,Ye,runs,65.0,Ye,bat,Re Gd Cr le St,Chester-le-Street,2022-06-17,day/night match,Vy Bt,2022,7286,GD Ld,Js Mk,201,5,126,136.0,8.0,123.0,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:6095508.0:5367676.0:8050160.0:4527942.0:8027396.0:6136738.0,6838,3293520.0:7651650.0:6257698.0:3501889.0:2100524.0:3622807.0:3218340.0:6402374.0:8298723.0:2173646.0:5231218.0,other_domestic,10618,
9271688,Ge Gs,Co Ss,Ge Gs,runs,25.0,Ge Gs,bat,Pe Il Ct Sm,Kandy,2022-12-11,day match,La Pr Le,2022/23,17534,IC Sa,RA Pe,174,6,126,149.0,7.0,125.0,47494,6517118.0:4403531.0:4932864.0:7960847.0:3364234.0:7520344.0:1594319.0:305143.0:2270519.0:6686658.0:3008179.0,47487,3008291.0:348361.0:5554282.0:8066883.0:5490582.0:74087.0:2104409.0:6347256.0:347346.0:2590293.0:5554142.0,other_domestic,47494,4932864.0
9128657,Ci Sr Ks,Ss Hd,Ci Sr Ks,runs,13.0,Ss Hd,field,Ma Ct An Sm Pe,Pune,2022-05-01,night match,In Pr Le,2022,18752,AK Cy,KN An,202,2,123,189.0,6.0,123.0,30414,7422673.0:2653993.0:196580.0:1642738.0:249087.0:232000.0:8118067.0:3519011.0:2294823.0:7879829.0:7968225.0,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:2642751.0:5038018.0:4874820.0:2282125.0:5618038.0:8725709.0,In Pr Le,30414,7422673.0
9097388,Ks,Ls,Ls,wickets,5.0,Ks,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-20,day match,CA T0 Ce,2021/22,1224,A Pr,DJ Sh,127,8,124,130.0,5.0,119.0,22784,4160316.0:4171495.0:1863889.0:2667244.0:310883.0:3496933.0:2294837.0:4239794.0:3802378.0:4817014.0:4168086.0,23113,1884973.0:4167855.0:2653986.0:4887406.0:2654042.0:2658445.0:4239661.0:1616040.0:6646240.0:3420353.0:3851595.0,other_domestic,23113,3851595.0
9516394,Ka Kt Rs,Rl Cs Be,Ka Kt Rs,runs,81.0,Rl Cs Be,field,En Gs Ka,Kolkata,2023-04-06,night match,In Pr Le,2023,2057,Vd Sn,VK Sa,204,7,129,123.0,10.0,107.0,30400,6818622.0:5959834.0:2789555.0:4231702.0:5061748.0:1934099.0:3326980.0:1613919.0:2632825.0:1626561.0:7758638.0:9455557.0,30393,1776627.0:313809.0:2288789.0:2275195.0:2733380.0:8117990.0:210328.0:7861524.0:2157770.0:212029.0:8238726.0:6586824.0,In Pr Le,30400,3326980.0
9433514,Gn,Ex,Ex,wickets,4.0,Ex,field,Cy Gd Cd,Chelmsford,2023-06-16,night match,Vy Bt,2023,2239,BJ Dm,Cs Ws,175,6,122,177.0,6.0,98.0,7573,5164844.0:1722048.0:319948.0:2979857.0:2707431.0:7677767.0:2336487.0:7687259.0:3212292.0:8339701.0:5192830.0,7258,6065548.0:8044490.0:5406064.0:7841826.0:6364588.0:5436878.0:5788320.0:7671306.0:3030733.0:4873014.0:5404440.0,other_domestic,7258,
9713199,Ia,Sh Aa,Sh Aa,wickets,5.0,Sh Aa,field,St Gs Pk Ga,Gqeberha,2023-12-12,day/night match,Ia tr of Sh Aa,2023/24,1224,A Pr,LB Ga,180,7,123,154.0,5.0,86.0,55,8058959.0:7491224.0:8191868.0:3125562.0:5061748.0:5053082.0:1642738.0:7881845.0:3914658.0:6586824.0:6487970.0,34,1884973.0:4166882.0:4203499.0:3057312.0:2252452.0:4171859.0:3782225.0:4874820.0:4172083.0:2659222.0:2654028.0,international,34,2654028.0
9087203,Pn,Sh Aa,Pn,runs,33.0,Pn,bat,Sy Ct Gd,Sydney,2022-11-03,night match,Pn tr of Aa,2022/23,937,CB Gy,PR Rl,185,9,125,108.0,9.0,86.0,62,2263736.0:2437021.0:8438926.0:1637320.0:3364234.0:2437049.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,34,2604825.0:2654014.0:2231928.0:4203499.0:3057312.0:4171859.0:1858961.0:3851518.0:3373866.0:3794174.0:2654028.0,international,62,6460614.0
9407726,Ss En Ce,Ds Sr Gs,Ss En Ce,runs,124.0,Ds Sr Gs,field,St Gs Pk Ga,Gqeberha,2023-01-22,day/night match,S0,2022/23,1224,DJ Sh,Se Ga,210,2,124,86.0,10.0,89.0,48943,3200973.0:8786749.0:4203499.0:4171859.0:2269833.0:1963443.0:4874820.0:3162487.0:334963.0:4626236.0:2658445.0,48936,2436405.0:4166882.0:4887336.0:3057312.0:2654014.0:2740408.0:2294823.0:4739580.0:1874081.0:3062079.0:4019259.0,other_domestic,48943,334963.0
9344257,Ls,Nh Wt,Nh Wt,wickets,4.0,Nh Wt,field,Ss Pk Pm,Potchefstroom,2022-10-17,night match,CA T0 Ce,2022/23,9582,AM So,A Js,174,6,124,175.0,6.0,118.0,23113,4239640.0:2259683.0:2654042.0:4887406.0:4887336.0:4239780.0:1616040.0:6646240.0:4887014.0:3420353.0:4874372.0,23316,3851476.0:321698.0:4172524.0:1616005.0:4175107.0:3747764.0:6639058.0:4171691.0:6624568.0:4208063.0:4160358.0,other_domestic,23316,3747764.0
9407642,Jg Sr Ks,MI Ce Tn,MI Ce Tn,wickets,7.0,MI Ce Tn,field,Ns Ce Tn,Cape Town,2023-01-14,day/night match,S0,2022/23,1231,AT Hk,M Es,105,9,128,107.0,3.0,103.0,48922,4239773.0:1884973.0:313809.0:4165041.0:4170186.0:4888218.0:4739552.0:4504044.0:4690230.0:4172083.0:328607.0,48733,7494668.0:4239640.0:2364543.0:4898074.0:4640824.0:4175107.0:5744850.0:3373138.0:5554254.0:3851518.0:7759443.0,other_domestic,48733,3851518.0
9271653,Ky Fs,Co Ss,Ky Fs,runs,109.0,Co Ss,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,2022-12-06,night match,La Pr Le,2022/23,17527,BN Ae,RR Wi,199,1,123,90.0,10.0,88.0,47480,7200598.0:363047.0:3200756.0:6710850.0:5490624.0:5490666.0:4365878.0:4690104.0:2296195.0:2691688.0:8136680.0,47487,3008291.0:348361.0:5490582.0:74087.0:2104409.0:1482249.0:1881193.0:6347256.0:4739580.0:6898492.0:347346.0,other_domestic,47480,363047.0
9433395,Kt,Ex,Ex,wickets,4.0,Kt,bat,St Le Gd Cy,Canterbury,2023-06-07,day/night match,Vy Bt,2023,342,BJ Dm,NJ Lg,150,8,124,155.0,6.0,113.0,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7687315.0:1905847.0:7732934.0:1929619.0,7258,4489974.0:6065548.0:5406064.0:8044490.0:6364588.0:5436878.0:5788320.0:7671306.0:3030733.0:4873014.0:5404440.0,other_domestic,7258,5404440.0
9084606,Dm,Le,Dm,runs,54.0,Le,field,Ge Rd Lr,Leicester,2022-05-26,day/night match,Vy Bt,2022,1378,Hn An,RJ By,184,8,125,130.0,10.0,110.0,6838,3293520.0:7651650.0:6257698.0:3490108.0:3501889.0:3622807.0:4174932.0:2100524.0:6402374.0:3218340.0:2173646.0,8301,2319638.0:3218291.0:3643870.0:2658431.0:6003584.0:6081914.0:7651657.0:8845850.0:7327452.0:5554142.0:5528116.0,other_domestic,6838,
9457601,Fe Bl,Ka Ts,Fe Bl,runs,37.0,Ka Ts,field,Se Ba Nl Sm Mr,Dhaka,2023-02-03,day/night match,Bh Pr Le,2022/23,14188,DJ Ms,Mr Rn,194,5,128,157.0,8.0,125.0,47529,2662491.0:391264.0:6450576.0:393014.0:3364234.0:5554282.0:392188.0:3763304.0:8298779.0:6493346.0:6526498.0,42573,393371.0:2123974.0:4069666.0:8129680.0:4403426.0:4731628.0:5940374.0:2436356.0:2436776.0:6931140.0:6529354.0,other_domestic,47529,393014.0
9407621,Jg Sr Ks,Pl Rs,Pl Rs,wickets,7.0,Jg Sr Ks,bat,Bd Pk Pl,Paarl,2023-01-13,day match,S0,2022/23,7230,DJ Sh,LB Ga,81,10,107,82.0,3.0,64.0,48922,4239773.0:1884973.0:313809.0:4165041.0:2535420.0:4888218.0:4739552.0:4504044.0:4690230.0:2659222.0:328607.0,48950,2089079.0:2162782.0:3009215.0:1837205.0:2252452.0:172199.0:3845029.0:4239780.0:3872756.0:2654028.0:3794174.0,other_domestic,48950,3872756.0
9516492,Gt Ts,Rn Rs,Rn Rs,wickets,3.0,Rn Rs,field,Na Mi Sm Ad,Ahmedabad,2023-04-16,night match,In Pr Le,2023,5893,AK Cy,CB Gy,177,7,124,179.0,7.0,118.0,48341,1958683.0:7491224.0:8059029.0:4377610.0:2252452.0:5452754.0:2966879.0:5554254.0:4690230.0:3373285.0:3759846.0:8277716.0,30428,8058959.0:2162782.0:7833195.0:2981614.0:7556051.0:4690188.0:8228429.0:184960.0:1945397.0:3068547.0:2656541.0:3011735.0,In Pr Le,30428,4690188.0
9128769,Ci Sr Ks,Gt Ts,Gt Ts,wickets,7.0,Ci Sr Ks,bat,We Sm Mi,Mumbai,2022-05-15,day/night match,In Pr Le,2022,5004,R Pt,VK Sa,133,5,125,137.0,3.0,119.0,30414,7422673.0:2653993.0:62432.0:7341704.0:5001170.0:196580.0:3519011.0:8766372.0:8118067.0:8363578.0:7879829.0,48341,1958683.0:7491224.0:1611364.0:4377610.0:2252452.0:2966879.0:5554254.0:7341186.0:4690230.0:8118053.0:3373285.0,In Pr Le,48341,1958683.0
9085460,He,Bm Bs,He,runs,104.0,He,bat,En Bm,Birmingham,2022-07-07,day/night match,Vy Bt,2022,1161,GD Ld,Tm Ly,186,6,124,82.0,10.0,83.0,7727,4223883.0:2076192.0:8271913.0:5241564.0:2020332.0:3162487.0:1482998.0:5788418.0:2173688.0:4626236.0:5652758.0,10366,2124002.0:3612286.0:3890963.0:3681957.0:8044112.0:8210789.0:3200756.0:3245689.0:3200966.0:2855138.0:2170762.0,other_domestic,7727,
9407677,MI Ce Tn,Ss En Ce,Ss En Ce,wickets,2.0,Ss En Ce,field,Ns Ce Tn,Cape Town,2023-01-18,day match,S0,2022/23,1231,A Js,BP Je,171,6,123,172.0,8.0,127.0,48733,7494668.0:4239640.0:4898074.0:3373138.0:2364543.0:4640824.0:4175107.0:5744850.0:5554254.0:3851518.0:4688998.0,48943,3200973.0:1963443.0:2269833.0:4203499.0:4171859.0:7787772.0:4874820.0:4174932.0:334963.0:2658445.0:3747484.0,other_domestic,48943,4874820.0
9128349,Mi Is,Di Cs,Di Cs,wickets,4.0,Di Cs,field,Be Sm Mi,Mumbai,2022-03-27,day/night match,In Pr Le,2022,2764,RJ Tr,HS Kd,177,5,122,179.0,6.0,117.0,30435,238727.0:5043310.0:5958840.0:8191868.0:1613926.0:6249256.0:5788320.0:3696482.0:3214812.0:4377694.0:5126050.0,30421,7491189.0:4381761.0:2789555.0:6521080.0:6511336.0:5742470.0:3326980.0:3882850.0:3914658.0:6598528.0:7491329.0,In Pr Le,30421,3914658.0
9457489,Ca Vs,Da Ds,Ca Vs,runs,33.0,Da Ds,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-19,day/night match,Bh Pr Le,2022/23,13530,Mr Rn,RR Wi,184,4,127,151.0,4.0,124.0,40298,3758565.0:2263736.0:1965151.0:2331475.0:5017144.0:5771800.0:3850944.0:3850972.0:6528668.0:6931168.0:4769148.0,40452,1815883.0:3056752.0:8044490.0:1884672.0:2104339.0:1890958.0:4403475.0:2815728.0:3769555.0:1885337.0:6417102.0,other_domestic,40298,5017144.0
9484600,Le Qs,Qa Gs,Le Qs,runs,17.0,Qa Gs,field,Gi Sm Le,Lahore,2023-03-02,night match,Pn Sr Le,2022/23,3828,An Ra,MJ Ss,148,10,124,131.0,7.0,125.0,40606,9320597.0:3585350.0:6460600.0:2083409.0:4397693.0:7507303.0:2097017.0:1547993.0:5554254.0:8131255.0:8907338.0,40592,8946216.0:7694581.0:1585457.0:290051.0:3364234.0:1594333.0:5744850.0:2437049.0:3003867.0:8106629.0:5554142.0,other_domestic,40606,2097017.0
9433374,He,St,He,runs,5.0,St,field,Te Re Bl Sn,Southampton,2023-06-07,night match,Vy Bt,2023,8301,Mk Nl,M Bs,178,4,125,173.0,6.0,122.0,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3935980.0:1482998.0:5788418.0:7732892.0:4626236.0:8833075.0,9701,6139370.0:7694581.0:3294444.0:4817000.0:6320362.0:2535420.0:5288226.0:334963.0:3546297.0:55299.0:9344117.0,other_domestic,7727,
9094210,Wh Fe,Sn Be,Sn Be,wickets,9.0,Sn Be,field,Te Re Bl Sn,Southampton,2022-08-03,night match,Te Hd Ms Cn,2022,8301,AG Wf,RJ Wn,107,7,105,109.0,1.0,72.0,46752,4003390.0:6139370.0:6210462.0:3651472.0:3890963.0:2158869.0:4005406.0:2656541.0:8277716.0:2904943.0:2538983.0,46738,3612286.0:2076192.0:2275097.0:6249256.0:2020332.0:3162487.0:2022957.0:3252395.0:3245689.0:8845850.0:1929619.0,other_domestic,46738,2076192.0
